"00:00:00","00:10:00","00:20:00","00:30:00","00:40:00","00:50:00","01:00:00","01:10:00","01:20:00","01:30:00","01:40:00","01:50:00","02:00:00","02:10:00","02:20:00","02:30:00","02:40:00","02:50:00","03:00:00","03:10:00","03:20:00","03:30:00","03:40:00","03:50:00","04:00:00","04:10:00","04:20:00","04:30:00","04:40:00","04:50:00","05:00:00","05:10:00","05:20:00","05:30:00","05:40:00","05:50:00","06:00:00","06:10:00","06:20:00","06:30:00","06:40:00","06:50:00","07:00:00","07:10:00","07:20:00","07:30:00","07:40:00","07:50:00","08:00:00","08:10:00","08:20:00","08:30:00","08:40:00","08:50:00","09:00:00","09:10:00","09:20:00","09:30:00","09:40:00","09:50:00","10:00:00","10:10:00","10:20:00","10:30:00","10:40:00","10:50:00","11:00:00","11:10:00","11:20:00","11:30:00","11:40:00","11:50:00","12:00:00","12:10:00","12:20:00","12:30:00","12:40:00","12:50:00","13:00:00","13:10:00","13:20:00","13:30:00","13:40:00","13:50:00","14:00:00","14:10:00","14:20:00","14:30:00","14:40:00","14:50:00","15:00:00","15:10:00","15:20:00","15:30:00","15:40:00","15:50:00","16:00:00","16:10:00","16:20:00","16:30:00","16:40:00","16:50:00","17:00:00","17:10:00","17:20:00","17:30:00","17:40:00","17:50:00","18:00:00","18:10:00","18:20:00","18:30:00","18:40:00","18:50:00","19:00:00","19:10:00","19:20:00","19:30:00","19:40:00","19:50:00","20:00:00","20:10:00","20:20:00","20:30:00","20:40:00","20:50:00","21:00:00","21:10:00","21:20:00","21:30:00","21:40:00","21:50:00","22:00:00","22:10:00","22:20:00","22:30:00","22:40:00","22:50:00","23:00:00","23:10:00","23:20:00","23:30:00","23:40:00","23:50:00"
26.733,27.067,26.931,26.696,26.216,25.861,25.375,25.535,25.149,25.089,24.549,24.508,24.551,24.093,23.784,23.608,23.785,23.701,23.553,23.802,23.564,23.553,23.322,23.718,23.575,23.573,23.416,23.241,23.254,23.591,23.226,23.658,23.771,23.596,23.82,23.958,24.297,24.695,24.889,24.68,25.195,25.192,25.617,26.601,26.875,27.098,27.819,28.09,28.364,28.854,29.238,29.582,30.072,29.994,29.999,30.385,30.905,30.855,31.4,31.483,31.585,31.924,31.961,31.994,32.001,32.283,32.266,32.267,32.225,32.548,32.453,32.609,32.583,32.906,33.09,32.939,33.187,33.298,33.125,33.152,33.161,33.2,33.278,32.743,32.358,32.296,32.191,31.997,31.893,31.59,31.345,31.357,31.193,31.215,31.372,31.299,31.389,31.395,31.114,31.386,31.344,31.41,31.595,31.385,31.321,31.396,31.544,31.514,31.382,31.17,31.227,31.191,31.077,31.025,31.234,30.846,30.865,30.778,30.819,30.526,30.442,30.502,30.215,30.12,30.017,29.859,30.017,29.859,29.803,29.664,29.886,29.982,30.1,30.14,29.863,29.712,29.408,29.206,28.602,28.319,28.128,27.828,27.647,27.46
27.013,26.998,26.953,26.879,26.667,26.573,26.072,25.595,25.34,25.076,24.904,24.86,24.778,24.628,24.107,23.74,23.84,23.785,23.691,23.401,23.312,22.878,23.274,23.346,23.089,23.118,22.87,22.711,22.947,22.987,22.878,22.675,22.611,22.661,22.597,22.696,22.394,22.589,22.678,22.543,22.457,22.26,22.273,22.619,22.772,22.73,22.868,22.901,23.645,24.182,24.448,24.262,24.918,25.094,25.547,26.068,26.477,26.563,26.714,27.326,27.6,28.146,28.427,28.651,28.77,28.815,29.222,29.204,29.378,29.479,29.265,29.584,29.305,29.509,29.689,29.719,29.9,29.768,29.748,29.885,29.823,29.789,30.06,29.921,29.879,29.755,29.453,29.08,28.961,28.694,28.827,28.443,28.455,28.257,27.962,27.827,27.673,27.629,27.798,27.365,27.687,27.343,27.428,27.675,27.71,27.194,27.558,27.494,27.281,27.622,27.509,27.554,27.707,27.466,27.586,27.501,27.482,27.658,27.748,27.726,27.529,27.697,27.768,27.879,27.78,27.706,27.844,27.891,27.749,27.505,27.844,28.082,28.455,28.543,28.622,28.024,28.007,27.825,27.648,27.303,26.963,26.77,26.297,26.038
25.662,25.695,25.345,25.006,25.033,24.64,24.239,23.888,24.015,23.448,23.331,23.12,22.818,22.58,22.549,21.919,22.002,22.168,21.665,21.534,21.593,21.193,21.541,21.441,21.341,21.229,21.237,20.911,20.957,21.157,21.123,21.075,21.026,20.809,20.625,20.666,20.616,20.592,20.696,20.573,20.231,20.194,20.122,20.105,20.235,20.232,20.412,20.488,20.995,21.54,21.421,21.703,22.038,22.7,22.745,22.909,23.378,23.917,24.267,24.401,24.544,24.879,25.037,25.158,25.556,20.512,21.202,24.204,25.427,25.725,25.714,25.896,26.003,26.027,25.747,26.077,25.964,26.32,26.398,26.526,26.664,26.872,27.159,26.756,26.776,26.834,26.936,26.509,26.189,26.294,25.755,25.853,25.567,25.567,25.381,25.334,25.169,25.722,26.718,26.235,25.632,25.782,25.447,25.464,25.283,25.337,25.249,25.262,25.155,25.28,25.09,25.116,25.162,25.417,25.529,25.447,25.491,25.55,25.834,25.768,25.811,25.911,25.969,26.141,26.301,26.534,26.534,26.901,26.866,27.015,27.641,28.056,28.271,28.698,28.693,28.758,28.817,28.427,28.207,27.82,27.757,27.2,27.05,26.882
26.373,25.973,25.783,25.325,25.147,24.78,24.37,24.399,23.952,23.715,23.56,23.506,23.223,22.836,22.75,22.247,22.426,22.459,22.307,22.367,22.214,22.014,22.327,22.303,22.157,22.22,22.06,21.862,22.166,22.546,22.449,22.745,22.808,22.381,22.539,23.035,23.405,23.997,24.265,24.67,24.706,25.065,25.486,26.072,26.603,27.118,27.596,27.943,28.064,28.663,29.009,29.358,30.027,30.442,30.49,31.089,31.544,31.544,31.904,32.12,32.378,32.643,32.925,33,33.324,33.212,33.435,33.223,33.152,33.149,33.35,33.679,33.629,33.963,34.101,34.045,34.269,34.333,34.431,34.67,34.782,34.361,34.358,34.308,33.768,33.727,33.485,33.29,33.055,33.079,32.893,32.983,32.843,32.778,32.551,32.824,32.739,32.908,32.784,33.088,32.923,32.704,32.886,33.008,33.004,32.927,32.727,32.756,32.59,32.535,32.342,32.484,32.248,32.209,32.209,32.008,31.981,32.051,31.962,31.788,31.427,31.438,31.436,31.316,31.34,31.268,31.268,31.253,31.293,31.235,31.459,31.531,31.377,31.576,31.257,31.031,30.828,30.519,29.81,29.439,28.967,28.375,27.922,27.785
27.114,27.586,27.322,27.477,27.162,26.69,26.323,26.083,25.941,25.369,25.149,25.039,24.789,24.706,24.727,24.384,24.514,24.103,23.969,23.947,24.085,23.914,24.105,23.873,23.957,23.961,23.951,23.897,23.947,23.939,23.68,24.136,24.063,23.962,24.162,24.28,24.553,24.892,25.335,25.138,25.616,25.644,26.143,26.891,27.206,27.549,28.12,28.582,28.452,28.801,29.362,29.687,30.099,30.531,30.693,31.284,31.519,31.451,31.918,32.212,32.419,32.956,32.842,33.014,33.049,33.231,33.077,33.103,33.267,33.355,33.615,33.765,33.752,33.698,33.945,34.168,34.142,34.276,34.272,33.982,34.268,34.148,33.959,34.063,33.534,33.128,33.096,32.941,32.737,32.674,32.368,32.196,32.168,31.855,32.087,32.18,31.887,31.98,31.944,31.742,31.805,31.733,31.777,32.118,31.924,31.822,31.837,31.738,31.489,31.543,31.392,31.438,31.355,31.189,30.835,30.779,30.893,31.015,30.814,30.767,30.336,30.307,30.158,30.036,30.004,30.101,29.969,29.823,29.875,29.819,29.67,29.817,29.482,29.51,29.47,29.272,28.948,28.545,27.832,27.825,27.119,27.019,26.523,26.237
25.911,26.604,26.431,26.197,25.902,25.804,25.553,25.249,25.149,24.679,24.356,24.263,23.81,23.97,23.551,23.378,23.383,23.436,23.281,23.046,23.028,22.883,22.785,22.85,22.848,22.947,22.868,22.639,22.579,22.9,22.569,22.723,22.967,22.805,23.065,23.14,23.221,23.647,23.837,23.775,24.128,23.972,24.152,24.796,24.961,25.213,25.381,25.819,25.49,26.514,26.873,26.898,27.239,27.316,27.888,28.391,28.51,28.702,28.786,29.024,29.21,29.361,29.515,29.645,30.067,30.128,29.953,30.099,30.056,30.142,30.325,30.38,30.458,30.549,30.488,30.84,30.981,31.036,31.217,31.268,31.242,31.341,31.217,30.983,30.711,30.398,30.34,30.144,30.085,29.821,29.482,29.623,29.278,29.359,29.538,29.651,29.493,29.437,29.536,29.562,29.474,29.667,29.506,29.484,29.637,29.59,29.364,29.365,29.488,31.089,29.63,29.491,29.427,29.317,29.512,29.45,29.625,29.366,29.299,29.316,29.169,29.212,29.163,28.86,29.119,29.116,29.001,29.167,29.421,29.477,29.413,29.648,29.64,29.845,29.988,29.583,29.553,29.141,28.492,28.3,28.018,27.719,27.216,26.925
26.602,27.033,26.735,26.65,26.319,25.865,25.667,24.954,25.169,24.811,24.673,24.41,23.92,24.078,23.989,23.662,23.92,23.543,23.533,23.656,23.28,23.14,23.371,23.406,23.109,23.38,23.406,23.258,23.175,23.028,23.268,23.535,23.65,23.29,23.545,23.676,24.158,24.67,24.817,25.023,24.996,25.101,25.431,26.081,26.742,27.181,27.568,27.566,27.495,28.438,28.887,29.045,29.825,29.832,30.158,30.842,31.169,31.318,31.483,31.672,32.062,32.307,32.419,32.578,32.651,32.923,32.769,33.095,33.136,33.176,33.213,33.442,33.415,33.606,33.817,33.727,33.96,34.174,34.286,34.204,34.229,34.436,34.422,34.254,34.08,33.724,33.583,33.315,33.117,33.076,32.808,32.806,32.895,32.652,32.64,32.834,32.695,32.865,32.897,32.754,32.943,32.792,32.967,33.27,33.318,33.118,32.879,33.132,33.256,32.865,33.032,32.85,32.854,32.855,32.404,32.538,32.443,32.278,32.46,32.337,32.043,31.752,31.708,31.661,31.713,31.742,31.47,31.193,31.218,31.073,31.214,31.424,31.414,31.258,31.384,31.21,30.807,30.36,29.785,29.534,29.231,28.703,28.473,27.974
27.504,27.977,27.995,27.702,27.231,26.868,26.575,26.373,26.201,25.811,25.533,25.218,25.126,24.84,24.578,24.663,24.417,24.389,24.14,24.163,24.041,24.041,24.206,23.784,24.009,23.867,23.952,23.653,23.873,23.756,23.845,23.981,23.903,24.091,24.193,24.441,24.721,25.053,25.329,25.67,25.593,25.667,26.126,26.735,27.29,27.809,28.047,28.303,28.451,29.245,29.578,29.831,30.284,30.776,30.955,31.454,32.005,31.96,32.456,32.827,33.292,33.495,33.649,33.68,33.913,34.02,34.074,34.122,34.147,34.531,34.56,34.708,34.868,35.105,34.938,35.223,35.254,35.605,35.61,35.558,35.439,35.459,35.094,34.85,34.725,34.359,34.307,34.013,33.77,33.518,32.843,35.346,33.461,33.181,33.44,33.419,33.43,33.483,33.596,33.268,33.38,33.464,33.546,33.679,33.629,33.562,33.468,33.398,33.346,33.267,33.075,33.16,33.429,32.96,32.945,32.901,32.928,32.731,32.847,32.875,32.762,32.406,32.22,32.05,32.194,31.913,31.684,31.48,31.381,31.334,31.588,31.472,31.543,31.619,31.572,31.369,31.033,30.773,30.15,29.975,29.564,29.28,29.083,28.808
28.288,28.636,28.465,28.462,28.174,27.744,27.496,27.433,26.643,26.511,26.299,26.054,25.959,25.585,24.934,25.072,24.828,25.049,24.475,24.402,24.371,24.347,24.125,24.098,24.083,23.884,23.973,23.856,23.685,23.527,23.524,23.429,23.675,23.246,23.393,23.207,22.92,23.55,23.274,23.072,23.196,22.614,22.994,23.18,23.491,23.232,23.831,23.911,24.037,25.05,25.266,25.522,25.811,27.168,27.557,27.689,27.979,28.371,28.789,29.221,29.464,25.014,26.401,29.638,30.06,30.39,30.699,30.581,30.742,31.1,31.132,31.024,31.079,31.507,31.472,31.606,31.481,31.578,31.839,32.02,32.059,32.205,31.94,32.085,31.634,31.34,31.32,31.155,30.883,30.73,30.564,30.72,30.273,30.274,30.498,30.178,29.88,29.991,29.918,30.17,30.697,31.664,31.289,30.132,30.096,30.105,29.67,29.961,29.602,29.931,30.01,29.874,29.678,30.063,29.692,29.947,29.852,29.605,29.908,29.931,29.741,29.931,29.714,29.77,29.724,29.803,29.516,29.567,29.662,29.51,29.693,30.005,30.223,30.301,29.949,30.212,30.075,29.946,29.344,29.237,28.645,28.515,28.163,27.959
27.44,27.268,27.064,26.832,26.445,26.309,25.833,25.606,25.614,24.872,24.882,24.836,24.078,24.071,23.94,23.568,23.691,23.599,23.336,23.178,22.889,22.956,22.947,22.716,22.686,22.635,22.551,22.304,22.157,22.239,22.263,22.276,22.208,21.938,21.995,22.094,21.801,21.926,21.906,21.484,21.52,21.193,21.071,21.53,21.205,21.275,21.398,21.646,21.892,22.187,22.362,22.177,22.712,22.853,22.968,23.573,23.961,24.197,24.682,24.853,25.009,25.454,25.757,25.766,26.121,26.641,26.534,26.854,26.655,26.957,27.321,27.253,27.344,27.466,27.543,27.938,27.836,27.859,28.152,28.233,28.265,28.847,28.76,29.047,29.041,29.107,29.009,29.044,28.851,28.89,28.872,28.858,28.403,28.4,28.558,28.138,28.208,28.003,28.156,27.957,27.841,27.955,27.462,27.807,27.738,27.74,27.753,27.772,27.648,27.839,27.614,27.981,27.693,27.733,27.8,27.889,27.935,27.611,27.696,27.934,28.133,28.214,28.467,28.196,28.272,28.312,28.695,28.595,29.001,29.116,29.209,30.021,30.158,30.544,30.951,30.688,30.784,30.549,30.145,30.046,29.879,29.578,28.99,28.627
28.375,28.125,27.808,27.345,27.124,26.886,26.358,26.128,25.523,25.699,25.405,25.271,24.849,24.298,24.27,24.024,24.29,24.202,23.828,23.717,23.91,23.344,23.584,23.273,23.212,23.302,23.212,23.39,23.097,23.473,23.248,23.521,23.662,23.635,24.065,23.965,24.436,25.04,25.04,25.198,25.216,25.597,25.864,26.978,27.392,27.402,28,28.375,28.722,29.399,29.919,30.563,30.77,31.338,31.682,32.563,33.017,33.263,33.676,34.013,34.313,34.688,34.604,34.623,35.028,34.852,34.897,34.909,35.223,35.444,35.591,35.781,36.294,36.402,36.561,36.765,36.781,32.297,35.868,36.725,36.964,37.008,36.967,37.111,36.708,36.629,36.658,36.5,36.561,36.342,36.194,36.263,36.426,36.269,36.5,36.517,36.233,36.393,36.485,36.409,36.643,36.782,36.68,36.494,36.58,36.584,36.556,36.434,35.962,35.961,35.734,36.172,35.971,35.879,35.47,35.515,35.483,35.129,35.167,34.976,34.828,34.631,34.503,34.516,34.658,34.364,34.364,34.35,34.449,34.255,34.11,34.406,34.365,34.456,34.416,33.951,33.833,33.544,33.081,32.795,32.176,31.775,31.366,30.909
30.439,30.857,30.666,30.161,29.857,29.342,28.712,28.783,28.304,27.925,27.832,27.57,27.277,26.937,26.847,26.88,26.595,26.499,26.501,26.25,26.299,26.168,26.176,26.002,26.033,25.864,25.815,25.732,26.005,25.719,25.718,25.724,25.693,25.722,26.019,26.153,26.287,26.882,27.089,27.124,27.369,27.518,27.819,28.536,28.723,29.265,29.764,30.071,30.022,30.746,31.363,31.535,31.942,32.156,32.717,33.356,33.593,33.863,34.345,34.459,34.807,35.087,35.353,35.289,35.704,35.849,35.746,35.62,35.642,35.844,36.1,36.203,36.297,36.429,36.494,36.593,36.962,37.133,37.03,37.083,37.25,37.382,37.454,37.376,36.966,36.838,36.773,36.694,36.573,36.545,36.446,36.415,36.365,35.987,36.204,36.131,36.195,36.522,36.606,36.367,36.415,36.456,36.475,36.611,36.578,36.626,36.64,36.544,36.476,36.125,36.209,36.008,35.974,35.758,35.649,35.523,35.526,35.531,35.472,35.41,35.04,34.95,34.921,34.647,34.759,34.612,34.33,34.44,34.344,34.479,34.598,34.542,34.516,34.766,34.836,34.423,34.251,34.062,33.428,32.87,32.599,32.325,31.595,31.056
30.84,31.241,30.949,30.739,30.257,29.938,29.425,29.278,28.72,28.539,28.235,27.704,27.648,27.341,27.1,27.058,26.834,26.849,26.454,26.283,26.434,26.11,25.968,26.15,26.087,25.71,25.923,26.057,25.836,25.602,25.892,26.098,25.796,26.121,26.224,25.848,25.968,26.763,26.948,27.208,27.104,27.292,27.37,27.907,28.202,28.653,29.012,29.502,30.303,30.72,31.093,31.401,31.668,31.974,32.649,33.162,33.683,33.996,34.398,35.114,35.047,35.078,35.121,35.254,35.199,35.417,35.715,35.789,35.738,36.157,36.178,36.348,36.421,36.52,36.877,36.897,36.927,36.646,36.677,36.653,36.793,29.299,34.98,36.534,36.72,36.846,36.701,36.802,36.243,36.145,36.011,36.041,35.883,36.137,35.908,35.832,36.032,36.012,36.23,35.909,35.977,36.043,36.313,36.023,36.244,35.999,35.859,35.904,35.708,35.652,35.678,35.433,35.321,35.29,35.03,35.097,35.148,34.909,34.747,34.649,36.158,36.05,36.07,34.451,34.344,34.194,33.898,34.043,33.849,33.676,33.512,33.535,33.217,33.217,33.128,32.968,32.492,31.999,31.592,31.255,31.013,30.403,30.085,29.574
29.081,29.486,29.194,29.146,28.754,28.373,27.768,27.51,27.177,27.095,26.701,26.482,26.062,26.056,25.828,25.449,25.521,25.421,25.105,25.379,25.138,25.043,25.008,25.013,24.686,24.933,24.765,24.66,25.076,24.703,24.801,25.013,25.009,24.992,24.917,25.181,25.565,26.226,26.297,26.487,26.598,26.69,27.029,27.448,28.107,28.229,28.692,29.12,30.04,30.515,30.842,31.218,31.54,31.926,32.664,32.994,33.083,33.445,33.713,33.974,34.078,34.384,34.586,34.609,34.783,34.464,34.454,34.633,34.781,34.934,35.114,35.217,35.379,35.579,35.659,35.877,35.936,35.81,36.042,36.248,36.54,29.049,36.463,36.516,36.027,35.951,35.903,35.703,35.692,35.628,35.244,35.416,35.294,35.185,35.182,35.095,35.309,35.338,35.242,35.192,35.234,35.169,35.211,35.27,35.285,35.215,35.22,35.043,34.92,34.917,34.81,34.851,34.592,34.843,34.438,34.293,34.012,34.15,33.96,33.744,33.692,33.626,33.523,33.109,33.115,32.917,32.917,33.007,33.104,32.888,32.838,33.107,33.121,32.958,33.199,32.906,32.541,32.383,31.736,31.364,30.943,30.522,30.193,29.807
29.488,29.709,29.474,29.464,29.117,28.684,27.952,27.75,27.518,27.392,27.06,26.898,26.232,26.32,25.986,25.901,25.742,25.612,25.553,25.388,25.397,25.058,25.252,25.155,25.082,25.116,24.686,24.744,24.935,24.994,24.918,25.029,25.02,24.918,25.074,25.42,25.578,26.257,26.287,26.566,26.546,26.702,26.976,27.901,28.297,28.772,28.932,29.413,29.72,30.254,30.864,31.217,31.462,32.058,32.321,33.085,33.153,33.551,33.808,34.157,34.196,34.616,35.037,35.079,35.38,35.454,35.232,35.488,35.56,35.851,35.73,36.156,36.375,36.437,36.425,36.63,36.805,36.972,37.014,37.051,37.09,37.263,37.211,37.053,36.8,36.701,36.503,36.359,36.3,35.861,35.97,35.865,35.81,35.832,35.717,35.626,35.968,35.687,35.774,35.705,35.585,35.722,35.956,35.667,35.762,35.497,35.423,35.304,35.211,35.027,35.126,34.658,36.471,35.766,35.382,34.933,34.807,34.755,34.355,34.427,34.087,33.955,33.228,33.091,32.692,33.852,33.091,32.737,32.881,32.692,32.698,32.736,32.858,32.64,32.593,32.532,32.258,31.982,31.338,31.193,30.83,30.449,30.154,29.792
29.579,29.848,29.763,29.366,29.112,28.629,28.354,28.093,27.493,27.273,27.113,26.715,26.807,26.302,26.066,25.779,25.729,25.507,25.162,25.075,25.035,24.665,24.684,24.541,24.63,24.668,24.423,24.524,24.412,24.394,24.42,24.308,24.175,24.246,23.925,24.041,24.105,23.983,24.109,23.99,23.914,23.506,23.38,23.961,24.137,24.117,24.259,24.359,24.496,25.168,25.405,25.895,26.255,26.498,26.698,27.419,27.8,27.941,28.52,28.661,29.091,29.711,29.488,30.269,30.183,30.684,30.666,30.827,31.14,31.179,31.412,31.429,31.388,31.691,31.919,31.979,32.035,32.196,32.122,32.164,32.405,32.316,32.502,32.469,32.405,32.016,32.34,31.753,32.147,32.102,31.559,31.778,31.413,31.477,31.63,31.5,31.157,31.139,30.93,31.043,30.93,31.475,31.168,30.969,31.02,31.137,30.84,30.874,30.63,30.859,30.757,30.829,30.783,30.627,30.424,30.659,30.605,30.633,30.592,30.388,30.329,30.415,30.275,30.155,30.343,30.381,30.155,30.343,30.381,30.384,30.662,30.824,30.936,31.055,30.855,30.65,30.445,30.471,30.096,29.966,29.79,29.29,29.108,28.714
28.366,28.349,27.961,27.451,27.389,26.87,26.597,26.518,26.23,25.848,25.682,25.362,25.139,24.632,24.505,24.31,24.192,23.958,23.761,23.659,23.626,23.33,23.175,23.38,22.909,23.075,22.966,22.818,22.935,22.839,22.679,22.698,22.486,22.456,22.684,22.728,22.712,22.305,22.506,22.327,22.148,21.959,21.483,21.88,21.94,21.816,22.112,22.025,22.246,22.76,22.781,23.017,23.231,23.675,23.699,24.117,24.461,24.869,25.013,25.441,25.894,26.191,26.544,26.573,26.773,27.292,27.409,27.412,27.586,27.913,27.914,28.211,28.16,28.46,28.731,28.775,28.848,29.089,29.262,29.477,29.528,29.865,30.095,30.366,30.433,30.428,30.443,30.58,30.452,30.352,30.167,30.257,30.242,30.117,29.968,29.882,29.956,29.893,29.68,29.58,29.441,29.557,29.428,29.583,29.333,28.889,29.24,29.339,29.172,29.575,29.215,29.082,29.266,29.27,29.314,29.117,29.036,29.223,29.068,29.549,29.401,29.366,29.707,29.353,29.543,29.771,29.648,30.033,30.263,30.311,30.651,31.126,31.514,31.701,31.864,31.84,31.479,31.423,31.305,30.884,30.725,30.314,29.861,29.512
29.106,28.604,28.381,28.126,27.73,27.433,26.903,26.396,26.395,25.84,25.749,25.575,25.265,25.014,24.956,24.789,24.595,24.621,24.3,24.126,24.063,24.006,23.935,23.752,23.921,24.041,23.916,23.829,23.667,23.745,23.834,23.937,23.915,24.263,24.085,24.432,24.596,25.365,25.933,25.906,26.338,26.557,26.603,27.58,27.759,28.24,28.97,29.07,29.446,30.569,31.164,31.491,31.696,32.473,32.508,33.186,33.676,33.869,34.165,34.713,34.842,35.422,35.74,35.787,36.11,36.23,36.181,36.292,36.48,36.399,36.8,37.051,37.26,37.54,37.807,37.961,38.405,38.429,38.406,38.631,38.572,39.128,39.068,38.896,38.842,38.568,38.538,38.742,38.554,38.49,38.438,38.436,38.235,38.264,38.177,38.152,38.283,38.479,38.38,38.314,38.412,38.499,38.463,38.505,38.564,38.306,38.419,38.209,38.066,37.855,37.825,37.559,37.435,37.205,37.058,36.99,36.752,36.361,35.944,35.983,35.893,37.036,36.499,36.479,35.662,35.432,35.309,35.211,35.244,35.273,35.313,35.4,35.481,35.434,35.709,35.343,35.143,34.699,34.462,34.03,33.41,32.899,32.516,31.985
31.542,31.643,31.432,30.862,30.537,30.062,29.622,29.21,28.917,28.753,28.065,28.008,27.611,27.522,27.373,27.164,27.062,26.773,26.517,26.537,26.497,26.235,26.31,26.289,26.079,26.086,26.001,26.034,25.992,25.905,25.964,26.083,25.999,25.818,26.085,26.227,26.425,27.027,27.399,27.597,27.893,27.701,28.047,28.779,29.123,30.043,30.391,30.624,31.454,31.865,32.365,32.815,33.256,33.352,34.136,34.571,34.699,35.048,35.426,36.208,36.39,36.75,36.75,36.9,37.258,37.297,37.462,37.96,37.969,38.07,38.503,38.689,38.801,39.255,39.269,39.456,39.596,39.726,39.763,40.002,39.93,39.416,39.064,38.944,38.857,38.824,38.863,38.434,38.604,38.424,38.572,38.349,38.453,38.545,38.477,38.71,39.204,39.014,39.198,39.028,39.158,38.92,39.021,38.908,38.675,38.543,38.642,38.398,38.186,38.036,37.696,37.744,37.577,37.408,37.385,37.07,36.817,36.621,29.533,35.763,39.215,39.031,37.564,36.542,36.573,36.114,36.014,35.76,35.777,35.872,35.599,35.935,36.072,36.096,35.992,35.812,35.602,34.975,34.687,34.066,33.929,33.262,32.976,32.634
31.878,32.068,31.562,31.212,30.812,30.444,29.939,29.661,29.391,28.943,28.531,28.397,28.097,27.918,27.431,27.432,27.318,26.968,26.909,26.684,26.789,26.704,26.459,26.414,26.106,26.19,26.326,26.203,26.112,26.082,25.975,26.19,26.182,26.137,26.163,26.347,26.628,27.31,27.664,27.693,27.67,27.77,28.08,29.209,29.359,29.815,30.193,30.513,30.632,31.561,32.012,32.384,32.888,33.289,33.828,34.264,34.715,34.667,34.916,35.398,35.695,35.949,36.173,36.569,36.562,37.021,36.849,37.039,37.251,37.413,37.452,37.878,37.877,38.205,38.397,38.688,38.919,38.901,38.999,38.96,39.123,39.418,39.402,39.361,38.94,38.958,38.942,38.728,38.688,38.591,38.582,38.706,38.411,38.343,38.504,38.415,38.34,38.556,38.456,38.468,38.399,38.505,38.317,38.391,38.436,38.201,38.332,38.13,38.065,37.832,37.775,37.533,37.432,37.252,36.807,36.838,36.938,36.741,36.468,36.458,36.211,35.882,35.772,35.576,35.587,35.426,35.219,34.947,35.038,34.996,35.193,35.386,35.14,35.335,35.42,34.964,34.65,34.605,33.835,33.562,33.188,32.804,32.377,32.011
31.456,31.646,31.492,30.885,30.708,30.024,29.698,29.302,29.05,28.686,28.392,28.071,27.976,27.546,27.544,27.411,27.321,27.09,27.105,26.752,26.722,26.646,26.368,26.5,26.286,26.321,26.36,26.036,26.23,26.086,26.135,26.315,26.285,26.1,26.389,26.289,26.554,27.411,27.702,27.756,27.775,27.7,28.127,28.954,29.321,29.574,29.982,30.092,30.48,31.404,31.681,32.127,32.498,32.675,33.059,33.475,33.838,34.1,34.428,34.704,34.795,35.18,35.314,35.579,35.706,35.756,35.754,35.829,36.365,36.341,36.479,36.828,37.026,37.173,37.392,37.535,37.444,37.684,37.724,37.637,37.698,37.717,37.53,37.413,37.358,37.463,37.348,37.04,37.14,36.992,37.214,37.061,37.148,36.982,36.898,37.174,37.144,37.214,37.164,37.088,36.989,37.324,37.078,37.289,37.166,36.987,36.849,36.898,36.769,36.8,36.365,36.281,36.206,36.306,36.242,35.91,35.925,35.75,35.382,35.395,35.25,35.053,34.874,34.316,34.039,34.203,34.316,34.039,34.203,34.229,34.441,34.463,34.355,34.354,34.545,34.323,34.45,33.887,33.139,33.018,32.348,32.169,31.935,31.538
30.852,31.274,31.097,30.288,30.152,29.905,29.579,29.116,28.733,28.472,28.214,28.267,27.884,27.393,27.179,27.371,27.082,26.782,26.829,26.516,26.417,26.397,26.334,26.154,26.2,25.91,26.053,25.949,25.799,25.888,25.859,25.742,25.748,25.871,26.107,26.248,26.374,26.96,27.232,27.27,27.43,27.712,27.674,28.707,29.13,29.465,29.83,30.079,30.318,31.476,31.964,32.311,32.455,32.928,33.497,33.912,34.217,34.816,35.013,35.307,35.786,35.837,36.197,35.762,36.13,36.173,36.277,31.054,34.644,36.098,36.48,36.488,36.711,36.962,37.137,37.134,37.496,37.805,37.519,37.578,37.706,37.922,37.764,37.669,37.264,37.252,37.246,37.312,37.179,37.1,36.974,36.709,36.765,36.771,36.727,36.68,36.331,36.462,36.508,36.453,36.283,36.313,36.212,36.436,36.343,36.455,36.24,36.223,36.018,35.993,35.875,35.57,35.716,35.507,35.407,35.265,35.103,35.078,34.919,34.873,34.533,34.373,34.467,33.705,33.702,33.405,33.405,33.349,33.252,33.051,33.201,33.261,33.306,33.027,33.069,32.788,32.457,32.412,32.041,31.671,31.354,30.917,30.515,30.299
